Date,DY,RER,GER,INF,CPI,MP,UM,OP,BITCOIN,IR1TY,IR1US,RIR1TY,RIR1US,RIR1
00:00:00,-0.819124339,,,0.361685215,0.0035096152546196100,,,30.761,,,,,,
00:00:00,-0.808177081,,,0.425577752,0.0037283259542288600,,,30.618,,,,,,
00:00:00,-0.800263477,,,0.484824903,0.0039091336286130800,,,30.52,,,,,,
00:00:00,-0.858970416,,,0.560483871,0.0041626741351858600,,,29.967,,,,,,
00:00:00,-0.776317235,,,0.558722919,0.0042010893634544700,,,28.752,,,,,,
00:00:00,-0.679208354,,,0.561002786,0.0043055787843450700,,,29.25,,,,,,
00:00:00,-0.831603703,,,0.543443065,0.0043947021139282300,,,29.311,,,,,,
00:00:00,-0.730956502,,,0.529552443,0.0045862660522276600,,,28.765,,,,,,
00:00:00,-0.743809264,,,0.531203688,0.0047629761022632400,,,28.098,,,,,,
00:00:00,-0.748876529,,,0.496839444,0.0048515872288028200,,,25.429,,,,,,
00:00:00,-0.74063619,,,0.527650474,0.0051220304358137900,,,25.641,,,,,,
00:00:00,-0.77298354,,,0.554318387,0.0052910574401956400,,,27.271,,,,,,
00:00:00,-0.830216589,,,0.579684764,0.0055440857437248400,,,28.238,,,,,,
00:00:00,-0.78604328,,,0.499381783,0.0055901840176471700,,,28.805,,,,,,
00:00:00,-0.738845368,,,0.464360587,0.0057243812150654900,,,27.623,,,,,,
00:00:00,-0.797340634,,,0.364710225,0.0056808439563610700,,,27.143,,,,,,
00:00:00,-0.773302071,,,0.371494757,0.0057617720372469300,,,27.329,,,,,,
00:00:00,-0.797077714,,,0.372828932,0.0059108231229291100,,,27.755,,,,,,
00:00:00,-0.795635439,,,0.408857809,0.0061915103908117000,,,28.289,,,,,,
00:00:00,-0.754889673,,,0.434554389,0.0065792480948028100,,,29.538,,,,,,
00:00:00,-0.666894953,,,0.445424239,0.0068845211087773100,,,30.813,,,,,,
00:00:00,-0.764134431,,,0.441934122,0.0069956691692344700,,,27.228,,,,,,
00:00:00,-0.830601165,,,0.4095,0.0072195018992795300,,,22.945,,,,,,
00:00:00,-0.827768224,,,0.388189739,0.0073449916449569700,,,15.442,,,,,,
00:00:00,-0.776513859,,,0.342110126,0.0074407736141066900,,,12.618,,,,,,
00:00:00,-0.787093172,,,0.336082096,0.0074689447815036600,,,12.847,,,,,,
00:00:00,-0.783931717,,,0.329545455,0.0076108250245757000,,,15.444,,,,,,
00:00:00,-0.766541904,,,0.371742855,0.0077926571050471000,,,13.469,,,,,,
00:00:00,-0.741408072,,,0.377811361,0.0079386349724677900,,,11.575,,,,,,
00:00:00,-0.809520152,,,0.354766031,0.0080077823833512700,,,15.092,,,,,,
00:00:00,-0.735150204,,,0.323130377,0.0081921754790405700,,,14.913,,,,,,
00:00:00,-0.752029319,,,0.336551187,0.0087935018522051100,,,14.852,,,,,,
00:00:00,-0.764657278,,,0.306376014,0.0089937732422454300,,,15.207,,,,,,
00:00:00,-0.786737401,,,0.306706692,0.0091412877187968600,,,16.076,,,,,,
00:00:00,-0.761745955,,,0.303440937,0.0094101943166770900,,,18.656,,,,,,
00:00:00,-0.738092441,,,0.315760112,0.0096642470262934500,,,17.726,,,,,,
00:00:00,-0.76719316,,,0.347353204,0.0100253501720183000,,,18.305,,,,,,
00:00:00,-0.719395252,,,0.37038815,0.0102353534198867000,,,18.643,,,,,,
00:00:00,-0.734315359,,,0.4111986,0.0107403856208579000,,,19.415,,,,,,
00:00:00,-0.599406263,,,0.376823978,0.0107291171538991000,,,20.034,,,,,,
00:00:00,-0.760431079,,,0.377379186,0.0109345105743753000,,,21.355,,,,,,
00:00:00,-0.799191472,,,0.388895996,0.0111219768883261000,,,20.274,,,,,,
00:00:00,-0.710918123,,,0.397336501,0.0114472258210002000,,,19.526,,,,,,
00:00:00,-0.736038766,,,0.364282386,0.0119968196867630000,,,19.848,,,,,,
00:00:00,-0.715776513,,,0.417221937,0.0127461727395226000,,,18.92,,,,,,
00:00:00,-0.721349743,,,0.550512691,0.0141736826219839000,,,17.241,,,,,,
00:00:00,-0.688989255,,,0.59634226,0.0150218908621547000,,,17.16,,,,,,
00:00:00,-0.671374618,,,0.612443619,0.0155830534518329000,,,16.765,,,,,,
00:00:00,-0.705477252,,,0.640479408,0.0164463805128762000,,,16.217,,,,,,
00:00:00,-0.689756633,,,0.706983695,0.0174715813978652000,,,17.875,,,,,,
00:00:00,-0.753228071,,,0.682985228,0.0180759103405956000,,,17.438,,,,,,
00:00:00,-0.711291648,,,0.699840155,0.0182377841645412000,,,16.53,,,,,,
00:00:00,-0.777131611,,,0.694557513,0.0185291570476434000,,,15.498,,,,,,
00:00:00,-0.773496155,,,0.705776982,0.0189716121664281000,,,15.524,,,,,,
00:00:00,-0.796016771,,,0.755354324,0.0200939373457845000,,,14.467,,,,,,
00:00:00,-0.79577542,,,0.768490573,0.0212162625251409000,,,13.798,,,,,,
00:00:00,-0.81196209,,,0.75341883,0.0223493792927603000,,,13.977,,,,,,
00:00:00,-0.767243744,,,0.61565282,0.0228997502941754000,,,16.266,,,,,,
00:00:00,-0.798057757,,,0.625,0.0244105726510013000,,,17.983,,,,,,
00:00:00,-0.752193157,,,0.641274238,0.0255760641834099000,,,17.826,,,,,,
00:00:00,-0.745072485,,,0.602362205,0.0263530585383489000,,,19.445,,,,,,
00:00:00,-0.758985658,,,0.602223595,0.0279933799543313000,,,21.04,,,,,,
00:00:00,-0.755541657,,,0.595820896,0.0288459154271117000,,,20.032,,,,,,
00:00:00,-0.596479679,,,0.614792899,0.0294502443698420000,,,20.005,,,,,,
00:00:00,-0.72059486,,,0.637740245,0.0303459461956745000,,,19.644,,,,,,
00:00:00,-0.694614768,,,0.655858931,0.0314143134337157000,,,18.522,,,,,,
00:00:00,-0.717057559,,,0.651450054,0.0331841339088546000,,,19.594,,,,,,
00:00:00,-0.762791103,,,0.660732452,0.0352345356788326000,,,20.091,,,,,,
00:00:00,-0.719473394,,,0.645098986,0.0367669412121846000,,,19.82,,,,,,
00:00:00,-0.717577052,,,0.642789821,0.0376194766849649000,,,21.088,,,,,,
00:00:00,-0.694772832,,,0.600353669,0.0390655495122126000,,,22.641,,,,,,
00:00:00,-0.68719131,,,0.594936709,0.0407922036342993000,,,22.108,,,,,,
00:00:00,-0.641206007,,,0.628173628,0.0429073549338556000,,,20.418,,,,,,
00:00:00,-0.68547864,,,0.634541249,0.0457563342352987000,,,18.582,,,,,,
00:00:00,-0.668952505,,,0.63486719,0.0471592407094942000,,,18.237,,,,,,
00:00:00,-0.62663779,,,0.625503848,0.0478714855348550000,,,16.871,,,,,,
00:00:00,-0.839382105,,,0.562944523,0.0474290304160702000,,,18.638,,,,,,
00:00:00,-0.749117652,,,0.548265201,0.0486376883015310000,,,27.174,,,,,,
00:00:00,-0.655506995,,,0.593170732,0.0528679909006435000,,,33.687,,,,,,
